qjzmPlPYCec,lens;cataract;lens surgery;,Not happy with vision with Synergy Lenses - How we find a solution.,"Synergy vs PanOptix 每 Assessment after 400 Synergy and 1000+ PanOptix lenses. Shannon Wong, MDhttps://youtu.be/wpffIdiQ1zM

The Vivity and Panoptix - How do YOU choose the best premium lens implant? https://youtu.be/XyPRMgGXoZg

Panoptix v Synergy 每 Which is the BEST lens for presbyopia-correcting premium cataract/lens surgery? https://youtu.be/qP9qcp_hdiQ

There is no perfect lens implant.  How to manage the unhappy patient with a Synergy lens. https://youtu.be/pfrk6MHVQGU

From June-November 2021, I placed 400 Synergy lens implants for patients seeking premium cataract surgery and premium lens replacement.  The vast majority of patients with the synergy lens see quite well.  

A significant percentage of patients with the synergy lens will however not  see as well as they want - particularly with vision far away - to a degree that they find their vision unacceptable.  If a patient with the synergy lens finds their vision unacceptable, then sometimes the best remedy is the perform intraocular lens exchange to remove the synergy and replace it with an alternative lens implant such as the panoptix, vivity or a monofocal lens implant.

In this video, we share a patient's perspective with her vision with bilateral synergy lenses and then her vision after intraocular lens exchange where we removed her synergy lenses and replaced them with bilateral panoptix lens implants.

I have no financial interest in any of the lens implants or ophthalmic companies discussed in this video.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_dbm8HZpjGc,cataract;capsular;retina;,How cortex removal can lead to a retina tear or retina detachment,"In some cases, vitreous can migrate from behind the capsular bag around the zonules and present itself during irrigation and aspiration and cortex removal.  It is important to be able to discern the difference between cortex and vitreous in order to manage this situation safely to prevent retina damage during cataract surgery.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5acxM50MTg,lens;,Subluxed synergy lens after YAG capsulotomy.  How do we solve this problem?,This patient had YAG capsulotomy after routine uncomplicated placement of synergy toric lenses.  6 months after his YAG capsulotomy he experienced sudden loss of vision due to subluxation of his lens implant.  We show our technique to solve this rare problem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7oRMFklw8Ok,lens;cataract;,※Perfect vision§ but still blurry.  Synergy and PanOptix - Episode IV..,"Episode 3.  Not happy with the Synergy lens - How we find a solution. https://youtu.be/qjzmPlPYCec
Episode 2.  Synergy v PanOptix - Assessment after 400 Synergy lenses and 1000 PanOptix lenses. https://youtu.be/wpffIdiQ1zM
Episode 1.  Panoptix vs Synergy - Which is the best lens for premium lens replacement or premium cataract surgery. https://youtu.be/qP9qcp_hdiQ

The synergy lens is somewhat of a conundrum.  While about 90% of patients are happy with their vision, about 5-10% of patients do not like their vision despite having objectively perfect vision.  We present a representative case from a patient that had bilateral synergy lenses and saw perfect objectively but felt that her subjective vision was unsatisfactory.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uYTE3pDzu3g,lens;capsular;,Intrascleral Haptic Fixation - ISHF.  How we place a monofocal lens into an eye with no capsule.,There are situations when a patient has no capsular support and no lens.  These patients want a lens implant to help them see without a contact lens.  Intrascleral haptic fixation is the preferred technique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZ8V1kT-6kA,lens;iol;capsular;,Reverse optic capture to treat Negative dysphotopsia.  How I do it. 2022.,"There are two situations where I use reverse optic capture (or ROC):
1 treatment for negative dysphotopsia in the presence of a single piece acrylic lens (SPA)
2 Placement of a SPA lens in the presence of an open posterior capsule where we cannot safely and securely place the iol optic and haptics inside the capsular bag

I demonstrate my basic technique for reverse optic capture in this video.

Financial disclosure: I have no financial interest in any of the products presented in this video.  My goal is that we deliver the best technology for each patient to help them see their best.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xs96yJo--_A,cataract;,The Posterior capsule tear 每 How I manage it 每 2022,"Posterior capsule tears＃.they happen about one in every 300 cataract surgery cases in my experience.  That＊s about 0.33%.

Every surgeon will have posterior capsule tears or breaks (aka PC breaks or PC tears).  It＊s up to the surgeon to 1) prevent them from occurring, 2) knowing that they will occur, minimize the likelihood and frequency of a PC break, and 3) knowing how to manage them when they do occur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W_K1JIWn9S8,lens;,Intraocular lens exchange - remove synergy & place Panoptix - after YAG capsulotomy. Unhappy synergy,"Removing one single piece acrylic lens that is presbyopia-correcting and replacing it with another single piece acrylic presbyopia-correcting (premium) lens after YAG laser capsulotomy is technically complex and challenging.  I share my technique for intraocular lens exchange of a synergy lens for a Panoptix lens.

This case involves an unhappy patient who is dissatisfied with their vision with the synergy lens implant and chose to undergo intraocular lens exchange with a Panoptix lens.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6C2QrzNJhcQ,iol;,A one-eyed patient walks-in with a subluxed IOL＃How we fix them.,"This patient is blind in one eye and has a subluxed array multifocal IOL (placed in 2002) in his only seeing eye.  He has trauma to the eye with the subluxed IOL.  We show how we fix and secure the array IOL using the Yamane intrascleral haptic fixation technique.

Financial disclosure: I have no financial interest in any of the products presented in this video.  My goal is that we deliver the best technology for each patient to help them see their best.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QVXJ0LyDqZw,lens;cataract;iol;capsular;,Ocucoat bubbles break the capsule AGAIN! Reverse optic capture of an acrylic IOL w/an open capsule.,"I have had 2 cases of ocucoat viscoelastic bubble rupturing the posterior capsule over the past 2 weeks.  For the past 15,000 cases of cataract surgery using ocucoat, I have never had this happen.

This case shows the mechanism of capsular rupture and how we are able to place the Panoptix lens securely into the eye in the presence of an open posterior capsule via reverse optic capture.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ziZHtlDcqJ8,lens;cataract;,"Attention to detail.  Stay HUMBLE or BE HUMBLED...in cataract surgery and life.  Shannon Wong, MD.","Cataract and premium lens replacement surgery is in most cases very routine.  But like all things in life, the best outcomes go to those that pay attention to detail and remain humble in their approach to processes and life.

We show how routine irrigation and aspiration can have problems and how we identify and solve these problems.  This silicone tip I/A has a crack on the posterior or back surface .  The posterior capsule therefore can be aspirated by the opening in the posterior surface of the IA tip directly opposite the side of the normal aspiration port.  The posterior capsule can become incarcerated in the back/posterior surface of the IA tip and if this situation is not identified quickly, then the posterior capsule can be torn leading to vitreous loss complications associated with an open posterior capsule.

However with rapid identification of this situation, the problem can be managed without difficulty.

Financial disclosure: I have no financial interest in any of the products presented in this video.  My goal is that we deliver the best technology for each patient to help them see their best.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSmXIUe7c8Y,lens;iol;capsular;,Goretex suture fixation of a PanOptix lens implant.,"After YAG capsulotomy, there are 3 ways to place a single piece acrylic lens into the eye:
1 reverse optic capture if the anterior capsule is smaller than the IOL optic
2 placement of the 2nd lens inside the capsular bag as long as the bag complex is stable enough to support the 2nd IOL
3 suture fixation of a single piece acrylic lens to the sclera

In the absence of capsular support, goretex suture fixation of a single piece acrylic lens is one method to place a PanOptix lens into the eye after YAG capsulotomy.  This technique can be used for any single piece acrylic IOL in eyes that do not have adequate capsular bag support.

Financial disclosure: I have no financial interest in any of the products presented in this video.  My goal is that we deliver the best technology for each patient to help them see their best.

0:01 Introduction
1:01 Patient interview
5:09 Surgical video
9:55 Lessons learned and takeaways.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0u_Nja0w3W8,lens;chopper;cataract;iol;capsular;,The Bausch and Lomb LI61AO Bent Haptic.  How we fix it.,"Our go-to monofocal lens is the Bausch and Lomb LI61AO.

The optics are spectacular.

There is on occasion an issue where the haptics might be bent during insertion of the lens.

When this situation happens, here is how I typically fix this situation.

In this case, the leading haptic is trapped between the optic and the injector causing the leading haptic to be bent.

If we place the lens into the capsular bag with a bent haptic, the lens will be decentered.

Because the LI61AO is an aspheric lens, small amounts of lens decentration are inconsequential.

But we still want the lens to be as centered as possible.

So we use our lens chopper to rotate the IOL to bring the bent haptic close to the primary incision, then tease the haptic out of the eye.

Then using two forceps, we bend the haptic back into the normal conformation.

Once the haptic shape is normalized, then we place the IOL and haptics back into the capsular bag.

During irrigation and aspiration we confirm that the IOL is well centered.

I＊ve performed this maneuver hundreds of times over the past decade and have not noticed any long-term issues with these patients.  The lens seems to stay very well centered long-term.

I hope this video helps give you a solution if you encounter this situation during cataract surgery.

Financial disclosure: I have no financial interest in the products presented in this video.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTgUwla_2HQ,scleral;lens;cataract;vitrectomy;vitrectomy;anterior vitrectomy;,Want to MASTER Cataract Surgery?  Then MASTER THE COMPLICATIONS that occur. #STANDBYTOGETSOME,"This routine cataract surgery case turned-out to be more complex than we expected.  The patient has pseudoexfoliation (PSXF) and loose zonules that required iris retractors, capsule retractors, anterior vitrectomy, intrascleral haptic fixation (ISHF) using the Yamane technique.  The patient developed a shallow choroidal detachment toward the end of surgery but ended-up doing fine in the end. 

Thank you for watching.

I have no financial interest in the products discussed during this video.

Shannon Wong, MD",complex cataract surgery,cataract surgery complications,loose zones cataract surgery,pseudoexfoliation cataract surgery,capsule retractors,iris retractors,Yamane technique,ishf,scleral fixation lens implant,shannon wong,Austin eye,Shannon Wong md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
